sentiment_analysis,release_date
1.0,2015-02-13
2.0,2015-02-13
2.0,2015-02-13
0.0,2015-02-13
1.0,2015-02-13
2.0,2015-02-13
2.0,2015-02-13
0.0,2015-02-13
1.0,2015-02-13
0.0,2015-02-13
0.0,2015-02-13
1.0,2015-02-13
0.0,2015-02-13
0.0,2015-02-13
1.0,2015-02-13
2.0,2015-02-13
1.0,2015-02-13
2.0,2015-02-13
2.0,2015-02-13
2.0,2015-02-13
1.0,2015-02-13
1.0,2015-02-13
2.0,2015-02-13
2.0,2015-02-13
2.0,2015-02-13
0.0,2015-02-13
1.0,2015-02-13
1.0,2015-02-13
2.0,2015-02-13
1.0,2015-02-13
2.0,2015-02-13
2.0,2015-02-13
2.0,2015-02-13
0.0,2015-02-13
0.0,2015-02-13
2.0,2015-02-13
0.0,2015-02-13
2.0,2015-02-13
2.0,2015-02-13
2.0,2015-02-13
2.0,2015-02-13
2.0,2015-02-13
0.0,2015-02-13
2.0,2015-02-13
1.0,2015-02-13
2.0,2015-02-13
1.0,2015-02-13
2.0,2015-02-13
2.0,2015-02-13
2.0,2015-02-13
0.0,2013-10-17
0.0,2013-10-17
0.0,2013-10-17
2.0,2013-10-17
2.0,2013-10-17
2.0,2013-10-17
2.0,2013-10-17
0.0,2013-10-17
2.0,2013-10-17
2.0,2013-10-17
1.0,2013-10-17
0.0,2013-10-17
2.0,2013-10-17
1.0,2013-10-17
2.0,2013-10-17
2.0,2013-10-17
0.0,2013-10-17
2.0,2013-10-17
2.0,2013-10-17
2.0,2013-10-17
2.0,2013-10-17
0.0,2013-10-17
2.0,2013-10-17
1.0,2013-10-17
2.0,2013-10-17
0.0,2013-10-17
0.0,2013-10-17
0.0,2013-10-17
1.0,2013-10-17
2.0,2013-10-17
2.0,2013-10-17
2.0,2013-10-17
1.0,2013-10-17
2.0,2013-10-17
2.0,2013-10-17
0.0,2013-10-17
2.0,2013-10-17
0.0,2013-10-17
0.0,2013-10-17
2.0,2013-10-17
0.0,2013-10-17
0.0,2013-10-17
2.0,2013-10-17
2.0,2013-10-17
2.0,2013-10-17
0.0,2013-10-17
2.0,2013-10-17
2.0,2013-10-17
2.0,2013-10-17
2.0,2013-10-17
1.0,2013-10-17
1.0,2013-10-17
1.0,2013-10-17
2.0,2013-10-17
2.0,2013-10-17
2.0,2013-10-17
1.0,2013-10-17
2.0,2013-10-17
2.0,2013-10-17
2.0,2013-10-17
2.0,2013-10-17
0.0,2013-10-17
1.0,2013-10-17
2.0,2013-10-17
2.0,2013-10-17
1.0,2013-10-17
2.0,2013-10-17
0.0,2013-10-17
2.0,2013-10-17
2.0,2013-10-17
2.0,2013-10-17
2.0,2013-10-17
2.0,2013-10-17
2.0,2013-10-17
2.0,2013-10-17
1.0,2013-10-17
2.0,2013-10-17
0.0,2013-10-17
2.0,2013-10-17
2.0,2013-10-17
2.0,2013-10-17
1.0,2013-10-17
1.0,2013-10-17
0.0,2013-10-17
2.0,2013-10-17
2.0,2013-10-17
2.0,2013-10-17
2.0,2013-10-17
2.0,2013-10-17
2.0,2013-10-17
2.0,2013-10-17
2.0,2013-10-17
1.0,2013-10-17
2.0,2013-10-17
1.0,2013-10-17
2.0,2013-10-17
2.0,2013-10-17
0.0,2013-10-17
2.0,2013-10-17
2.0,2013-10-17
0.0,2013-10-17
2.0,2013-10-17
0.0,2013-10-17
0.0,2013-10-17
1.0,2013-10-27
1.0,2013-10-27
2.0,2013-10-27
0.0,2013-10-27
2.0,2013-10-27
2.0,2013-10-27
0.0,2013-10-27
0.0,2013-10-27
2.0,2013-10-27
0.0,2013-10-27
2.0,2013-10-27
0.0,
2.0,
0.0,
0.0,
1.0,
2.0,
2.0,
2.0,
2.0,
2.0,
2.0,
1.0,
2.0,
2.0,
2.0,
1.0,
2.0,
2.0,2015-06-04
2.0,1995-04-30
0.0,1995-04-30
0.0,1995-04-30
1.0,1995-04-30
2.0,1995-04-30
2.0,1995-04-30
2.0,1995-04-30
0.0,1995-04-30
1.0,2015-11-20
0.0,2015-11-20
1.0,2015-11-20
1.0,2015-11-20
1.0,2015-11-20
0.0,2015-11-20
2.0,2015-11-20
2.0,2015-11-20
2.0,2015-11-20
2.0,2015-11-20
2.0,2015-11-20
1.0,2015-11-20
0.0,2015-11-20
0.0,2015-11-20
2.0,2015-11-20
2.0,2015-11-20
2.0,2015-11-20
1.0,2015-11-20
0.0,2015-11-20
1.0,2015-11-20
2.0,2015-11-20
2.0,2015-11-20
2.0,2015-11-20
1.0,2015-11-20
2.0,2015-11-20
2.0,2015-11-20
0.0,2015-11-20
1.0,2015-11-20
1.0,2015-11-20
2.0,2015-11-20
0.0,2015-11-20
2.0,2015-11-20
2.0,2015-11-20
1.0,2015-11-20
1.0,2015-11-20
0.0,2015-11-20
1.0,2015-11-20
1.0,2015-11-20
0.0,2015-11-20
2.0,2015-11-20
1.0,2015-11-20
1.0,2015-11-20
2.0,2015-11-20
2.0,2015-11-20
1.0,2015-11-20
2.0,2015-11-20
2.0,2015-11-20
2.0,2015-11-20
2.0,2015-11-20
2.0,2015-11-20
1.0,2015-11-20
0.0,2015-11-20
2.0,2015-11-20
0.0,2015-11-20
2.0,2015-11-20
0.0,2015-11-20
0.0,2015-11-20
0.0,2015-11-20
0.0,2015-11-20
2.0,2015-11-20
0.0,2015-11-20
1.0,2015-11-20
2.0,2015-11-20
2.0,2015-11-20
1.0,2015-11-20
1.0,2015-11-20
1.0,2015-11-20
2.0,2015-11-20
0.0,2015-11-20
0.0,2015-11-20
2.0,2015-11-20
2.0,2015-11-20
1.0,2015-11-20
0.0,2015-11-20
2.0,2015-11-20
1.0,2015-11-20
2.0,2015-11-20
2.0,2015-11-20
1.0,2015-11-20
0.0,2015-11-20
2.0,2015-11-20
1.0,2015-11-20
0.0,2015-11-20
1.0,2015-11-20
2.0,2015-11-20
1.0,2015-11-20
1.0,2015-11-20
1.0,2015-11-20
0.0,2015-11-20
0.0,2015-11-20
2.0,2015-11-20
2.0,2015-11-20
1.0,2015-11-20
2.0,2015-11-20
2.0,2015-11-20
1.0,2015-11-20
2.0,2015-11-20
2.0,2015-11-20
2.0,2015-11-20
2.0,2015-11-20
2.0,2015-11-20
0.0,2015-11-20
2.0,2015-11-20
0.0,2015-11-20
0.0,2015-11-20
2.0,2015-11-20
2.0,2015-11-20
2.0,2015-11-20
0.0,2015-11-20
1.0,2015-11-20
2.0,2015-11-20
2.0,2015-11-20
2.0,2015-11-20
2.0,2015-11-20
1.0,2015-11-20
0.0,2015-11-20
2.0,2015-11-20
2.0,2015-11-20
1.0,2015-11-20
0.0,2015-11-20
1.0,2015-11-20
1.0,2015-11-20
0.0,2015-11-20
0.0,2015-11-20
0.0,2015-11-20
0.0,2015-11-20
1.0,2015-11-20
2.0,2015-11-20
0.0,2015-11-20
2.0,2015-11-20
2.0,2015-11-20
2.0,2015-11-20
2.0,2015-11-20
0.0,2015-11-20
1.0,2015-11-20
1.0,2015-11-20
1.0,2015-11-20
2.0,2015-11-20
0.0,2015-11-20
2.0,2015-11-20
2.0,2015-11-20
2.0,2015-11-20
2.0,2015-11-20
0.0,2015-11-20
0.0,2015-11-20
2.0,2015-11-20
0.0,2015-11-20
1.0,2015-11-20
2.0,2015-11-20
2.0,2015-11-20
2.0,2015-11-20
1.0,2015-11-20
0.0,2015-11-20
2.0,2015-11-20
1.0,2015-11-20
0.0,2015-11-20
0.0,2015-11-20
2.0,2015-11-20
2.0,2015-11-20
2.0,2015-11-20
2.0,2015-11-20
1.0,2015-11-20
0.0,2015-11-20
2.0,2015-11-20
1.0,2015-11-20
0.0,2015-11-20
1.0,2015-11-20
0.0,2015-11-20
1.0,2015-11-20
0.0,2015-11-20
0.0,2015-11-20
2.0,2015-11-20
0.0,2015-11-20
2.0,2015-11-20
2.0,2015-11-20
1.0,2014-01-22
0.0,2014-01-22
2.0,2014-01-22
1.0,2014-01-22
2.0,2014-01-22
2.0,2014-01-22
2.0,2014-01-22
2.0,2014-01-22
1.0,2014-01-22
2.0,2014-01-22
0.0,2014-01-22
1.0,2014-01-22
0.0,2014-01-22
0.0,2014-01-22
2.0,2014-01-22
2.0,2014-01-22
2.0,2014-01-22
1.0,2014-01-22
1.0,2014-01-22
2.0,2014-01-22
1.0,2014-01-22
2.0,2014-01-22
2.0,2014-01-22
2.0,2014-01-22
0.0,2014-01-22
2.0,2014-01-22
2.0,2014-01-22
2.0,2014-01-22
2.0,2014-01-22
2.0,2014-01-22
1.0,2014-01-22
2.0,2014-01-22
2.0,2014-01-22
2.0,2014-01-22
2.0,2014-01-22
2.0,2014-01-22
2.0,2014-01-22
2.0,2014-01-22
1.0,2014-01-22
2.0,2014-01-22
2.0,2014-01-22
2.0,2014-01-22
0.0,2014-01-22
2.0,2014-01-22
0.0,2014-01-22
2.0,2014-01-22
2.0,2014-01-22
1.0,2014-01-22
1.0,2014-01-22
1.0,2014-01-22
0.0,2014-01-22
1.0,2014-01-22
2.0,2014-01-22
1.0,2014-01-22
1.0,2014-01-22
0.0,2014-01-22
1.0,2014-01-22
2.0,2014-01-22
2.0,2014-01-22
0.0,2014-01-22
2.0,2014-01-22
0.0,2014-01-22
0.0,2014-01-22
1.0,2014-01-22
2.0,2014-01-22
2.0,2014-01-22
2.0,2014-01-22
0.0,2014-01-22
0.0,2014-01-22
2.0,2014-01-22
2.0,2014-01-22
2.0,2014-01-22
2.0,2014-01-22
2.0,2014-01-22
2.0,2014-01-22
2.0,2014-01-22
0.0,2014-01-22
2.0,2014-01-22
2.0,2014-01-22
1.0,2014-01-22
2.0,2014-01-22
2.0,2014-01-22
1.0,2014-01-22
2.0,2014-01-22
0.0,2014-01-22
2.0,2014-01-22
2.0,2014-01-22
2.0,2014-01-22
2.0,2014-01-22
1.0,2014-01-22
2.0,2014-01-22
2.0,2014-01-22
1.0,2014-01-22
1.0,2014-01-22
1.0,2014-01-22
2.0,2014-01-22
2.0,2014-01-22
1.0,2014-01-22
2.0,2014-01-22
2.0,2014-01-22
2.0,2014-01-22
1.0,2014-01-22
1.0,2014-01-22
2.0,2014-01-22
1.0,2014-01-22
2.0,2014-01-22
0.0,2014-01-22
2.0,2014-01-22
1.0,2014-01-22
2.0,2014-01-22
2.0,2014-01-22
2.0,2014-01-22
2.0,2014-01-22
0.0,2014-01-22
1.0,2014-01-22
1.0,2014-01-22
2.0,2014-01-22
0.0,2014-01-22
1.0,2014-01-22
2.0,2014-01-22
2.0,2014-01-22
0.0,2014-01-22
1.0,2014-01-22
2.0,2014-01-22
2.0,2014-01-22
0.0,2014-01-22
2.0,2014-01-22
2.0,2014-01-22
1.0,2014-01-22
2.0,2014-01-22
2.0,2014-01-22
2.0,2014-01-22
2.0,2014-01-22
2.0,2014-01-22
2.0,2014-01-22
1.0,2014-01-22
0.0,2014-01-22
2.0,2014-01-22
2.0,2014-01-22
0.0,2014-01-22
2.0,2014-01-22
2.0,2014-01-22
1.0,2014-01-22
2.0,2014-01-22
2.0,2014-01-22
0.0,2014-01-22
1.0,2014-01-22
2.0,2014-01-22
0.0,2014-01-22
0.0,2014-01-22
2.0,2014-01-22
1.0,2014-01-22
2.0,2014-01-22
2.0,2014-01-22
2.0,2014-01-22
2.0,2014-01-22
2.0,2014-01-22
2.0,2014-01-22
1.0,2014-01-22
0.0,2014-01-22
0.0,2014-01-22
2.0,2014-01-22
0.0,2014-01-22
2.0,2014-01-22
2.0,2014-01-22
2.0,2014-01-22
0.0,2014-01-22
1.0,2014-01-22
0.0,2014-01-22
2.0,2014-01-22
1.0,2014-01-22
1.0,2014-01-22
2.0,2014-01-22
2.0,2014-01-22
1.0,2014-01-22
2.0,2014-01-22
0.0,2014-01-22
1.0,2014-01-22
2.0,2014-01-22
2.0,2014-01-22
2.0,2014-01-22
2.0,2014-01-22
1.0,2014-01-22
0.0,2014-01-22
2.0,2014-01-22
2.0,2014-01-22
0.0,2014-01-22
2.0,2014-01-22
2.0,2014-01-22
2.0,2014-01-22
2.0,2014-01-22
2.0,2014-01-22
2.0,2014-01-22
1.0,2014-01-22
1.0,2014-01-22
2.0,2014-01-22
1.0,2014-01-22
1.0,2014-01-22
2.0,2014-01-22
2.0,2014-01-22
0.0,2014-01-22
2.0,2014-01-22
2.0,2014-01-22
2.0,2014-01-22
2.0,2014-01-22
2.0,2014-01-22
1.0,2014-01-22
0.0,2014-01-22
0.0,2014-01-22
0.0,2014-01-22
2.0,2014-01-22
0.0,2014-01-22
2.0,2014-01-22
2.0,2014-01-22
2.0,2014-01-22
2.0,2014-01-22
2.0,2014-01-22
0.0,2014-01-22
2.0,2014-01-22
2.0,2014-01-22
1.0,2014-01-22
2.0,2014-01-22
2.0,2014-01-22
0.0,2014-01-22
2.0,2014-01-22
2.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
1.0,2015-11-09
1.0,2015-11-09
0.0,2015-11-09
2.0,2015-11-09
0.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
1.0,2015-11-09
0.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
0.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
1.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
0.0,2015-11-09
0.0,2015-11-09
0.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
1.0,2015-11-09
0.0,2015-11-09
0.0,2015-11-09
0.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
1.0,2015-11-09
0.0,2015-11-09
1.0,2015-11-09
1.0,2015-11-09
1.0,2015-11-09
0.0,2015-11-09
2.0,2015-11-09
0.0,2015-11-09
0.0,2015-11-09
1.0,2015-11-09
0.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
1.0,2015-11-09
0.0,2015-11-09
1.0,2015-11-09
0.0,2015-11-09
0.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
1.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
0.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
1.0,2015-11-09
1.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
1.0,2015-11-09
0.0,2015-11-09
0.0,2015-11-09
2.0,2015-11-09
1.0,2015-11-09
2.0,2015-11-09
0.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
0.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
1.0,2015-11-09
0.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
0.0,2015-11-09
1.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
1.0,2015-11-09
1.0,2015-11-09
1.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
0.0,2015-11-09
2.0,2015-11-09
1.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
1.0,2015-11-09
2.0,2015-11-09
1.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
0.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
0.0,2015-11-09
1.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
0.0,2015-11-09
0.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
1.0,2015-11-09
0.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
1.0,2015-11-09
2.0,2015-11-09
0.0,2015-11-09
1.0,2015-11-09
0.0,2015-11-09
1.0,2015-11-09
2.0,2015-11-09
0.0,2015-11-09
2.0,2015-11-09
0.0,2015-11-09
2.0,2015-11-09
0.0,2015-11-09
1.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
0.0,2015-11-09
0.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
0.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
0.0,2015-11-09
1.0,2015-11-09
0.0,2015-11-09
2.0,2015-11-09
1.0,2015-11-09
2.0,2015-11-09
0.0,2015-11-09
2.0,2015-11-09
1.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
0.0,2015-11-09
2.0,2015-11-09
1.0,2015-11-09
1.0,2015-11-09
2.0,2015-11-09
0.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
1.0,2015-11-09
2.0,2015-11-09
1.0,2015-11-09
1.0,2015-11-09
2.0,2015-11-09
0.0,2015-11-09
0.0,2015-11-09
2.0,2015-11-09
1.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
1.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
2.0,2015-11-09
0.0,2015-11-09
2.0,2015-11-09
1.0,2015-11-09
2.0,2013-12-11
0.0,2013-12-11
1.0,2013-12-11
0.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
0.0,2013-12-11
2.0,2013-12-11
0.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
0.0,2013-12-11
2.0,2013-12-11
0.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
0.0,2013-12-11
0.0,2013-12-11
1.0,2013-12-11
0.0,2013-12-11
1.0,2013-12-11
2.0,2013-12-11
0.0,2013-12-11
2.0,2013-12-11
0.0,2013-12-11
0.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
0.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
1.0,2013-12-11
1.0,2013-12-11
0.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
0.0,2013-12-11
0.0,2013-12-11
2.0,2013-12-11
0.0,2013-12-11
2.0,2013-12-11
1.0,2013-12-11
2.0,2013-12-11
0.0,2013-12-11
2.0,2013-12-11
1.0,2013-12-11
0.0,2013-12-11
1.0,2013-12-11
1.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
0.0,2013-12-11
1.0,2013-12-11
0.0,2013-12-11
1.0,2013-12-11
2.0,2013-12-11
0.0,2013-12-11
0.0,2013-12-11
1.0,2013-12-11
1.0,2013-12-11
1.0,2013-12-11
0.0,2013-12-11
2.0,2013-12-11
1.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
0.0,2013-12-11
2.0,2013-12-11
0.0,2013-12-11
1.0,2013-12-11
2.0,2013-12-11
1.0,2013-12-11
1.0,2013-12-11
0.0,2013-12-11
2.0,2013-12-11
0.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
0.0,2013-12-11
2.0,2013-12-11
0.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
1.0,2013-12-11
2.0,2013-12-11
1.0,2013-12-11
0.0,2013-12-11
0.0,2013-12-11
0.0,2013-12-11
0.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
1.0,2013-12-11
0.0,2013-12-11
0.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
0.0,2013-12-11
2.0,2013-12-11
0.0,2013-12-11
1.0,2013-12-11
2.0,2013-12-11
1.0,2013-12-11
2.0,2013-12-11
0.0,2013-12-11
0.0,2013-12-11
0.0,2013-12-11
2.0,2013-12-11
1.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
0.0,2013-12-11
2.0,2013-12-11
0.0,2013-12-11
2.0,2013-12-11
0.0,2013-12-11
0.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
1.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
0.0,2013-12-11
0.0,2013-12-11
2.0,2013-12-11
0.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
0.0,2013-12-11
1.0,2013-12-11
1.0,2013-12-11
2.0,2013-12-11
1.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
1.0,2013-12-11
1.0,2013-12-11
0.0,2013-12-11
0.0,2013-12-11
2.0,2013-12-11
1.0,2013-12-11
2.0,2013-12-11
0.0,2013-12-11
1.0,2013-12-11
2.0,2013-12-11
1.0,2013-12-11
0.0,2013-12-11
2.0,2013-12-11
1.0,2013-12-11
2.0,2013-12-11
0.0,2013-12-11
2.0,2013-12-11
1.0,2013-12-11
2.0,2013-12-11
0.0,2013-12-11
1.0,2013-12-11
2.0,2013-12-11
1.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
0.0,2013-12-11
1.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
0.0,2013-12-11
0.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
1.0,2013-12-11
0.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
0.0,2013-12-11
0.0,2013-12-11
0.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
1.0,2013-12-11
0.0,2013-12-11
0.0,2013-12-11
2.0,2013-12-11
1.0,2013-12-11
2.0,2013-12-11
0.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
0.0,2013-12-11
1.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
0.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
1.0,2013-12-11
1.0,2013-12-11
0.0,2013-12-11
0.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
1.0,2013-12-11
1.0,2013-12-11
2.0,2013-12-11
0.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
1.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
0.0,2013-12-11
1.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
1.0,2013-12-11
2.0,2013-12-11
0.0,2013-12-11
1.0,2013-12-11
0.0,2013-12-11
2.0,2013-12-11
0.0,2013-12-11
2.0,2013-12-11
0.0,2013-12-11
0.0,2013-12-11
2.0,2013-12-11
0.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
1.0,2013-12-11
0.0,2013-12-11
1.0,2013-12-11
2.0,2013-12-11
0.0,2013-12-11
1.0,2013-12-11
1.0,2013-12-11
0.0,2013-12-11
2.0,2013-12-11
0.0,2013-12-11
2.0,2013-12-11
0.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
0.0,2013-12-11
0.0,2013-12-11
2.0,2013-12-11
1.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
0.0,2013-12-11
1.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
1.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
0.0,2013-12-11
0.0,2013-12-11
1.0,2013-12-11
1.0,2013-12-11
1.0,2013-12-11
2.0,2013-12-11
0.0,2013-12-11
1.0,2013-12-11
2.0,2013-12-11
0.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
1.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
1.0,2013-12-11
2.0,2013-12-11
1.0,2013-12-11
2.0,2013-12-11
1.0,2013-12-11
1.0,2013-12-11
1.0,2013-12-11
2.0,2013-12-11
0.0,2013-12-11
2.0,2013-12-11
1.0,2013-12-11
2.0,2013-12-11
0.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
0.0,2013-12-11
2.0,2013-12-11
1.0,2013-12-11
2.0,2013-12-11
1.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
1.0,2013-12-11
2.0,2013-12-11
1.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
1.0,2013-12-11
2.0,2013-12-11
0.0,2013-12-11
0.0,2013-12-11
2.0,2013-12-11
1.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
0.0,2013-12-11
2.0,2013-12-11
1.0,2013-12-11
0.0,2013-12-11
0.0,2013-12-11
2.0,2013-12-11
0.0,2013-12-11
0.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
0.0,2013-12-11
2.0,2013-12-11
0.0,2013-12-11
2.0,2013-12-11
0.0,2013-12-11
1.0,2013-12-11
2.0,2013-12-11
1.0,2013-12-11
0.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
1.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
1.0,2013-12-11
2.0,2013-12-11
0.0,2013-12-11
0.0,2013-12-11
0.0,2013-12-11
0.0,2013-12-11
2.0,2013-12-11
0.0,2013-12-11
1.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
0.0,2013-12-11
0.0,2013-12-11
1.0,2013-12-11
2.0,2013-12-11
1.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
1.0,2013-12-11
0.0,2013-12-11
1.0,2013-12-11
1.0,2013-12-11
2.0,2013-12-11
0.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
1.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
0.0,2013-12-11
0.0,2013-12-11
0.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
1.0,2013-12-11
0.0,2013-12-11
0.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
0.0,2013-12-11
1.0,2013-12-11
0.0,2013-12-11
2.0,2013-12-11
1.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
0.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
0.0,2013-12-11
1.0,2013-12-11
2.0,2013-12-11
1.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
2.0,2013-12-11
0.0,2013-12-11
2.0,2013-12-11
1.0,2013-12-11
1.0,2013-12-11
0.0,2013-12-11
2.0,2013-12-11
