genres,release_date,discount_price,price,item_id,developer
['Action'],2010-08-06,0.0,9.99,282440,id Software
['Casual'],2012-01-15,0.0,4.99,323280,Shaman Games Studio
"['Indie', 'Simulation', 'Strategy']",2014-09-17,0.0,,322940,Rasmus Ljunggren
['RPG'],2014-09-17,0.0,15.99,312750,"Square Enix,DotEmu SAS."
"['Indie', 'Strategy']",2014-09-17,0.0,9.99,263860,Flow Combine
"['Action', 'Adventure', 'Indie']",2014-09-17,0.0,9.99,311250,Saibot Studios
"['Action', 'Adventure']",2014-09-17,0.0,1.99,292710,"Traveller's Tales,Feral Interactive (Mac)"
"['Action', 'Adventure']",2014-09-17,0.0,1.99,292711,"Traveller's Tales,Feral Interactive (Mac)"
"['Action', 'Adventure']",2014-09-17,0.0,1.99,292712,"Traveller's Tales,Feral Interactive (Mac)"
"['Design &amp; Illustration', 'Photo Editing']",2014-09-17,0.0,49.99,301610,PGN Inc
"['Action', 'Adventure']",2014-09-18,0.0,6.99,312740,Rebellion
"['Adventure', 'Indie', 'RPG', 'Strategy']",2014-09-18,0.0,14.99,300550,Harebrained Schemes
"['Action', 'Indie']",2014-09-18,0.0,2.99,323940,Terri Vellmann
['Casual'],2014-09-17,0.0,19.99,320970,Fugazo
['Simulation'],2014-09-18,0.0,12.99,277747,Dovetail Games
"['Action', 'Adventure', 'Casual', 'Indie']",2014-09-18,0.0,4.99,309920,No Goblin
"['Design &amp; Illustration', 'Web Publishing']",2014-09-16,0.0,9.99,321182,"Degica,Scythuz"
"['Design &amp; Illustration', 'Web Publishing']",2014-09-16,0.0,7.99,283542,Degica
"['Free to Play', 'Massively Multiplayer', 'RPG']",2014-09-18,0.0,2.99,323740,Katauri
['Simulation'],2014-09-18,0.0,12.99,222609,Dovetail Games
"['Design &amp; Illustration', 'Web Publishing']",2014-09-16,0.0,19.99,285461,Degica
"['Design &amp; Illustration', 'Web Publishing']",2014-09-16,0.0,9.99,277843,Degica
"['Design &amp; Illustration', 'Web Publishing']",2014-09-16,0.0,9.99,271963,Degica
"['Design &amp; Illustration', 'Web Publishing']",2014-09-16,0.0,19.99,291474,"Enterbrain,Joel Steudler"
"['Design &amp; Illustration', 'Web Publishing']",2014-09-16,0.0,4.99,297640,Enterbrain
"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Web Publishing']",2014-09-16,0.0,14.99,297141,ComiPo! LLP
"['Adventure', 'Casual', 'Free to Play', 'Indie', 'Simulation']",2013-10-31,0.0,0.0,321840,IDHAS Studios
"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Web Publishing']",2014-09-16,0.0,19.99,297140,ComiPo! LLP
"['Adventure', 'Indie']",2014-09-12,0.0,19.99,257690,CBE Software s.r.o.
['RPG'],2014-09-12,0.0,,319120,Lionhead Studios
"['Adventure', 'Casual', 'Indie']",2014-09-12,0.0,4.99,292630,Rail Slave Games
['Strategy'],2014-09-12,0.0,39.99,306640,Slitherine Ltd.
"['Action', 'Indie']",2014-09-15,0.0,2.99,302610,"Ian MacLarty,Jon Kerney"
['Utilities'],2014-09-15,0.0,6.99,323620,Maurice Pape
"['Simulation', 'Strategy']",2014-08-29,0.0,39.99,312360,Ageod
['RPG'],2014-08-30,0.0,2.99,279111,Keen Games
"['Adventure', 'Casual']",2007-11-28,0.0,3.99,320630,URSE Games
"['Action', 'Adventure', 'Casual', 'Indie']",2015-10-05,0.0,,320880,RealAxis Software
['Casual'],2014-09-01,0.0,9.99,316420,Nordcurrent
"['Casual', 'Indie', 'Simulation']",2014-09-15,0.0,9.99,319850,ClockStone
"['Action', 'Indie']",2014-09-15,0.0,4.99,315480,Backstab Games
"['Adventure', 'Casual']",2005-08-16,0.0,4.99,302180,Microids
"['Casual', 'Indie', 'Strategy']",2014-09-01,0.0,4.99,304410,Matthew Brown
"['Indie', 'RPG']",2014-09-02,0.0,9.99,306550,LGK Games
['Indie'],2014-09-02,0.0,2.99,317880,LGK Games
"['Racing', 'Sports']",2014-09-02,0.0,2.99,289023,"Codemasters Racing,Feral Interactive (Mac),Feral Interactive (Linux)"
"['Action', 'Casual', 'Indie']",2014-09-02,0.0,4.99,307170,Conrad Nelson
"['Casual', 'Simulation']",2014-09-02,0.0,2.99,294992,Ubisoft - San Francisco
"['Casual', 'Simulation']",2014-09-02,0.0,2.99,294993,Ubisoft - San Francisco
"['Casual', 'Simulation']",2014-09-02,0.0,2.99,294994,Ubisoft - San Francisco
"['Casual', 'Simulation']",2014-09-02,0.0,2.99,294995,Ubisoft - San Francisco
"['Casual', 'Simulation']",2014-09-02,0.0,11.99,294997,Ubisoft - San Francisco
['Strategy'],2014-09-02,0.0,,318290,Eugen Systems
"['Adventure', 'Indie']",2010-05-22,0.0,9.99,301380,Hanako Games
"['Casual', 'Simulation']",2014-09-02,0.0,2.99,294996,Ubisoft - San Francisco
"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']",2014-09-02,0.0,,320710,"JCR Soft Co., Ltd"
"['Simulation', 'Strategy']",2014-09-03,0.0,9.99,294830,rondomedia GmbH
"['Casual', 'Indie', 'Simulation']",2014-09-04,0.0,19.99,304730,Urban Games
"['Casual', 'Free to Play', 'Indie', 'Early Access']",2014-09-03,0.0,0.0,266430,Elijah Newman-Gomez
"['Action', 'Adventure']",2014-09-04,0.0,3.99,305185,Rebellion
"['Casual', 'Indie', 'Simulation']",2014-09-04,0.0,9.99,310080,"Mediatonic,Hato Moa,The Irregular Corporation"
"['Indie', 'Strategy']",2014-09-04,0.0,4.99,318570,Traptics
"['Action', 'Adventure', 'Indie']",2014-09-04,0.0,1.99,313590,On The Level Game Studios
"['Action', 'Adventure']",2014-09-04,0.0,1.99,315890,On The Level Game Studios
['Action'],2014-09-05,0.0,29.99,265550,Capcom Game Studio Vancouver
"['Action', 'RPG']",2014-09-04,22.66,,320030,OVERKILL - a Starbreeze Studio.
['Simulation'],2014-09-04,0.0,19.99,222634,Digital Train Model
['Strategy'],2014-09-05,0.0,34.99,321580,Uber Entertainment
"['Free to Play', 'Indie', 'Massively Multiplayer', 'Strategy']",2014-09-05,0.0,0.0,257730,Lightmare Studios
"['Action', 'Indie', 'Racing']",2014-09-05,0.0,5.99,308580,Tiny Lab Productions
"['Action', 'Indie']",2014-09-08,0.0,7.99,317710,Shawn Beck
['Racing'],2006-09-19,0.0,4.99,306520,Razorworks
['Racing'],2005-04-05,0.0,4.99,315600,Razorworks
"['Indie', 'RPG', 'Strategy', 'Early Access']",2014-09-09,0.0,4.99,269590,The Indie Forge
['Racing'],2008-09-18,0.0,4.99,315740,Razorworks
"['Casual', 'Simulation']",2014-09-09,0.0,2.99,294998,Ubisoft - San Francisco
"['Casual', 'Simulation']",2014-09-09,0.0,2.99,294999,Ubisoft - San Francisco
"['Adventure', 'Casual', 'Indie']",2014-09-09,0.0,13.37,246070,Double Fine Productions
"['Casual', 'Simulation']",2014-09-09,0.0,2.99,294932,Ubisoft - San Francisco
"['Casual', 'Indie', 'Simulation']",2014-09-09,0.0,,317070,Excalibur Publishing
"['Simulation', 'Strategy']",2002-11-18,0.0,9.99,39520,4HEAD Studios
['Strategy'],2014-09-09,0.0,3.99,249094,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)"
['Strategy'],2014-09-09,0.0,3.99,249092,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)"
"['Racing', 'Simulation', 'Sports']",2014-09-10,0.0,1.99,297980,Milestone S.r.l.
"['Casual', 'Indie', 'Simulation', 'Strategy']",2014-09-10,0.0,4.99,315960,Ndemic Creations
"['Indie', 'RPG', 'Simulation', 'Strategy']",2014-09-04,0.0,,308170,Longbow Games
"['Casual', 'Indie', 'Strategy']",2014-09-10,0.0,,319340,Ripatti Software
['Action'],2014-09-04,0.0,4.99,321620,Eko Software
['Action'],2014-09-04,0.0,14.99,259253,Infinity Ward
"['Action', 'Free to Play', 'Indie']",2014-09-04,0.0,2.99,315120,Hyper Hippo Games
"['Simulation', 'Strategy']",2004-06-08,0.0,9.99,271370,United Independent Entertainment GmbH
"['Action', 'Adventure']",2014-09-05,0.0,9.99,312050,Lexis Numérique
"['Audio Production', 'Utilities', 'Video Production']",,0.0,,315190,Holotech Studios
"['Action', 'Casual', 'Indie', 'Strategy']",2014-08-27,0.0,4.99,316660,Force Of Habit
['Strategy'],2014-08-27,0.0,2.99,297890,"KOEI TECMO GAMES CO., LTD."
['Strategy'],,0.0,24.99,292990,"KOEI TECMO GAMES CO., LTD."
['Strategy'],2014-08-27,0.0,2.99,297891,"KOEI TECMO GAMES CO., LTD."
['Strategy'],2014-08-27,0.0,2.99,297893,"KOEI TECMO GAMES CO., LTD."
['Strategy'],2014-08-27,0.0,2.99,297892,"KOEI TECMO GAMES CO., LTD."
['Strategy'],2014-08-27,0.0,2.99,297894,"KOEI TECMO GAMES CO., LTD."
['Strategy'],2014-08-27,0.0,2.99,297895,"KOEI TECMO GAMES CO., LTD."
"['Action', 'Adventure', 'RPG']",2009-09-09,0.0,7.99,303680,WildTangent
"['Action', 'Indie', 'Sports']",2014-08-27,0.0,13.99,261180,Team Reptile
"['Casual', 'Free to Play', 'Indie']",2014-08-21,0.0,2.99,300150,The Men Who Wear Many Hats
['Casual'],2014-02-25,0.0,9.99,284850,Artifex Mundi
['Simulation'],2014-08-21,0.0,19.99,258677,Dovetail Games
"['Casual', 'Free to Play', 'Indie']",2014-08-21,0.0,2.99,261220,
"['Action', 'Free to Play', 'Strategy']",2013-03-13,0.0,0.0,314420,"Relic Entertainment,The Great War 1918 Development Team"
"['Adventure', 'Indie']",2014-08-21,0.0,9.99,318591,Zojoi
"['Indie', 'RPG', 'Strategy']",2014-08-22,0.0,9.99,315930,Interbellum team
"['Free to Play', 'Indie', 'Massively Multiplayer', 'Racing', 'RPG', 'Strategy']",2014-08-22,0.0,0.0,295710,Psychic Software
"['Indie', 'Simulation']",2015-08-12,0.0,14.99,303530,Timbre Interactive
"['Action', 'Casual', 'Indie']",2014-08-18,0.0,4.99,315850,Haruneko Entertainment
"['Casual', 'Indie', 'RPG', 'Simulation']",2014-07-01,0.0,0.99,313340,David OReilly
"['Indie', 'Strategy']",2014-08-18,0.0,4.99,317150,"Arcen Games, LLC"
"['Adventure', 'Indie']",2014-08-18,0.0,6.99,272600,SFB Games
"['Adventure', 'Casual']",2012-12-11,0.0,14.99,260550,dtp Entertainment
"['Action', 'Free to Play', 'Indie', 'Sports', 'Strategy', 'Early Access']",2014-08-18,0.0,189.96,285580,Spearhead Games
"['Action', 'Free to Play', 'Indie', 'Sports', 'Strategy']",2014-08-18,0.0,29.99,318271,Spearhead Games
"['Action', 'Free to Play', 'Indie', 'Sports', 'Strategy']",2014-08-18,0.0,49.99,316130,Spearhead Games
['Action'],2014-08-11,0.0,3.99,308264,Capcom
['Indie'],2014-08-11,0.0,0.0,316400,Flump Studios
"['Action', 'Free to Play', 'Indie', 'Sports', 'Strategy']",2014-08-18,0.0,9.99,287620,Spearhead Games
['Action'],2014-08-11,0.0,3.99,308266,Capcom
['Action'],2014-08-11,0.0,3.99,308267,Capcom
"['Action', 'Adventure', 'Casual', 'Indie']",2014-08-01,0.0,3.99,303510,SuckerFree Games
['Action'],2014-08-11,0.0,3.99,308268,Capcom
"['Free to Play', 'Indie', 'RPG', 'Simulation']",2014-08-11,0.0,,270170,"The Quinnspiracy,Patrick Lindsey,Isaac Schankler"
['Action'],2014-08-11,0.0,3.99,308269,Capcom
"['Action', 'Adventure']",2014-08-12,0.0,9.99,303870,Games Hut
"['Casual', 'Simulation']",2014-08-12,0.0,2.99,294978,Ubisoft - San Francisco
['RPG'],2014-08-12,0.0,14.99,249230,Piranha Bytes
"['Casual', 'Simulation']",2014-08-12,0.0,2.99,294979,Ubisoft - San Francisco
"['Casual', 'Simulation']",2014-08-12,0.0,2.99,294980,Ubisoft - San Francisco
"['Casual', 'Simulation']",2014-08-12,0.0,7.99,294981,Ubisoft - San Francisco
['Simulation'],2014-08-12,0.0,7.99,318050,N3V Games
['Racing'],2014-08-19,0.0,4.99,311551,"RedLynx, in collaboration with Ubisoft Shanghai, Ubisoft Kiev"
"['Action', 'Adventure', 'Indie']",2014-08-19,0.0,6.99,297410,Vexel Games
"['Casual', 'Simulation']",2014-08-19,0.0,2.99,294982,Ubisoft - San Francisco
['Simulation'],2014-08-19,0.0,49.99,250990,Eagle Dynamics SA
"['Casual', 'Simulation']",2014-08-19,0.0,2.99,294983,Ubisoft - San Francisco
"['Casual', 'Simulation']",2014-08-19,0.0,2.99,294984,Ubisoft - San Francisco
"['Indie', 'Simulation']",2014-08-18,0.0,4.99,319510,Scott Cawthon
"['Casual', 'Simulation']",2014-08-19,0.0,7.99,294985,Ubisoft - San Francisco
"['Indie', 'Sports', 'Strategy']",2014-08-19,0.0,5.99,314340,"Ludeme Games,Sirlin Games"
"['RPG', 'Strategy']",2014-08-19,0.0,12.99,289520,1C-SoftClub
['Simulation'],2014-08-19,0.0,14.99,318960,N3V Games
"['Action', 'Casual', 'Indie']",2014-08-06,0.0,,265350,SpikySnail
"['Indie', 'RPG']",2014-08-20,0.0,5.99,319840,"SmiteWorks USA, LLC"
"['Action', 'Indie', 'Strategy']",2014-08-20,0.0,9.99,317720,Warlock Arts
"['Action', 'Indie', 'Simulation', 'Sports']",2014-08-20,0.0,,317910,Biart Company LLC
"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation', 'Sports']",2014-08-20,0.0,14.99,248530,Biart Company LLC
['Action'],2014-08-20,0.0,4.99,316860,"KOEI TECMO GAMES CO., LTD."
['Action'],2014-08-20,0.0,17.99,316861,"KOEI TECMO GAMES CO., LTD."
['Action'],2014-08-20,0.0,4.99,316868,"KOEI TECMO GAMES CO., LTD."
['Action'],2014-08-20,0.0,17.99,316862,"KOEI TECMO GAMES CO., LTD."
['Simulation'],2014-08-12,0.0,14.99,317690,N3V Games
['Simulation'],2014-08-12,0.0,19.99,271390,"MR-Software GbR,Rolf Westphalen"
"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie', 'Massively Multiplayer']",2014-08-13,0.0,0.0,317470,Cosmic Cow LLC
"['Indie', 'RPG']",2014-08-13,0.0,0.0,317760,Vagabond Dog
"['Action', 'Free to Play', 'Indie', 'RPG']",2014-08-13,0.0,9.99,313850,Dark Vale Games
['Strategy'],2014-08-14,0.0,2.99,297830,Creative Assembly
"['Indie', 'Simulation']",2014-08-14,0.0,4.99,304214,SCS Software
['Indie'],2014-08-11,0.0,,318080,Puuba
"['Action', 'Indie']",2014-08-11,0.0,9.99,316020,Pentavera
"['Free to Play', 'Simulation']",2014-06-20,0.0,9.99,310400,Noble Empire Corp.
"['Adventure', 'Casual']",2014-08-11,0.0,,318450,Screwy Lightbulb
['Early Access'],2014-08-11,0.0,4.99,290810,"Sunstone Games, LLC."
['Action'],2014-08-11,0.0,3.99,308261,Capcom
['Action'],2014-08-11,0.0,3.99,308263,Capcom
['Action'],2014-08-11,0.0,3.99,308262,Capcom
['Action'],2014-08-11,0.0,3.99,308265,Capcom
"['Adventure', 'Indie']",2009-07-07,0.0,9.99,314200,Winter Wolves
"['Indie', 'RPG']",2014-08-06,0.0,6.99,317833,"SmiteWorks USA, LLC"
"['Indie', 'RPG']",2014-08-06,0.0,4.99,317831,"SmiteWorks USA, LLC"
"['Indie', 'RPG']",2014-08-06,0.0,4.99,317832,"SmiteWorks USA, LLC"
"['Indie', 'Strategy']",2014-08-06,0.0,7.99,312630,SMG Studio
['Action'],2014-08-06,0.0,5.99,316440,"KOEI TECMO GAMES CO., LTD."
"['Indie', 'Simulation']",2014-08-07,0.0,,317560,Sunken Places
"['Indie', 'Strategy']",2014-08-06,0.0,,316870,SMG Studio
['Action'],2014-08-06,0.0,7.99,316441,"KOEI TECMO GAMES CO., LTD."
['Action'],2014-08-06,0.0,9.99,316448,"KOEI TECMO GAMES CO., LTD."
['Action'],2014-08-06,0.0,7.99,316820,"KOEI TECMO GAMES CO., LTD."
['Action'],2014-08-06,0.0,2.99,316442,"KOEI TECMO GAMES CO., LTD."
['Action'],2014-08-06,0.0,2.99,316443,"KOEI TECMO GAMES CO., LTD."
['Action'],2014-08-06,0.0,2.99,316445,"KOEI TECMO GAMES CO., LTD."
['Action'],2014-08-06,0.0,2.99,316444,"KOEI TECMO GAMES CO., LTD."
['Action'],2014-08-06,0.0,4.99,316446,"KOEI TECMO GAMES CO., LTD."
['Action'],2014-08-06,0.0,4.99,316447,"KOEI TECMO GAMES CO., LTD."
['Action'],2014-08-06,0.0,12.99,316821,"KOEI TECMO GAMES CO., LTD."
['Action'],2014-08-07,0.0,29.99,45760,Capcom
['Simulation'],2014-08-07,0.0,19.99,258644,Dovetail Games
['Casual'],2014-08-07,0.0,6.99,288610,Cateia Games
"['Indie', 'Strategy']",2011-03-01,0.0,9.99,314760,"Polynetix Studio,WIWD Development"
"['Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Simulation']",2014-08-07,0.0,0.0,293500,Ganz
"['Indie', 'RPG']",2014-08-07,0.0,14.99,314470,Winged Pixel Inc.
"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy', 'Early Access']",2014-08-07,0.0,19.99,268650,Brilliant Skies Ltd.
"['Casual', 'Simulation']",2014-08-05,0.0,11.99,294977,Ubisoft - San Francisco
"['Action', 'Adventure', 'Indie']",2014-08-05,0.0,4.99,288020,"Castle Pixel, LLC."
"['Action', 'Indie', 'RPG']",2005-11-15,0.0,4.99,315260,
"['Indie', 'Simulation']",2007-11-07,0.0,9.99,314770,Polynetix Studio
['Simulation'],2009-12-11,0.0,9.99,283580,TML-Studios
"['Indie', 'RPG']",2014-08-06,0.0,,317210,LGK Games
"['Free to Play', 'Massively Multiplayer', 'RPG']",2014-08-06,0.0,0.0,295550,Katauri
"['Action', 'Casual', 'Indie']",2014-08-06,0.0,5.99,308040,Bedtime Digital Games
"['Free to Play', 'Simulation', 'Strategy']",2014-08-06,0.0,0.0,305260,DR Studios
"['Action', 'Indie']",2014-08-06,0.0,2.99,317890,"QUICKTEQUILA,Calum Bowen"
"['Adventure', 'Casual', 'Simulation']",2011-11-23,0.0,14.99,311680,Winter Wolves
"['Indie', 'RPG']",2014-07-31,0.0,,316850,AlphaNuts
"['Adventure', 'Indie']",2014-07-01,0.0,5.99,316671,Phoenix Online Studios
"['Adventure', 'Indie']",2014-07-31,0.0,5.99,316670,Phoenix Online Studios
"['Free to Play', 'Massively Multiplayer', 'RPG']",2014-07-31,0.0,9.99,311540,Katauri
"['Free to Play', 'Massively Multiplayer', 'RPG']",2014-07-31,0.0,24.99,313790,Katauri
"['Casual', 'Simulation', 'Sports']",2014-07-31,0.0,9.99,300610,VooFoo Studios
['Simulation'],2014-07-31,0.0,19.99,277733,RailSimulator.com
"['Action', 'RPG']",2014-07-31,0.0,0.99,279112,Keen Games
"['Action', 'RPG']",2014-07-31,0.0,2.99,279110,Keen Games
"['Action', 'RPG']",2014-07-31,0.0,4.99,261160,Keen Games
"['Action', 'Indie', 'Early Access']",2014-07-31,0.0,9.99,246880,"QUByte Interactive,Commotion Games Pty Ltd"
"['Action', 'Indie', 'Sports']",2014-08-01,0.0,0.0,244590,Dead Shark Triplepunch
"['Action', 'Adventure']",2014-08-01,0.0,3.99,305184,Rebellion
"['Adventure', 'Indie']",2014-08-01,0.0,1.99,265790,The Working Parts
"['Action', 'Adventure', 'Indie']",2014-08-01,0.0,4.99,314570,Minicore Studios
"['Adventure', 'Indie']",2014-08-01,0.0,19.99,313140,TAD Productions AB
"['Adventure', 'Indie']",2014-08-01,0.0,15.0,286140,Ice Water Games
['Strategy'],2014-08-01,0.0,12.99,275510,TickTock Games
,2014-08-01,0.0,,301170,Leadwerks Software
"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']",2014-08-04,0.0,0.0,293540,Masthead Studios Ltd
"['Casual', 'Simulation']",2014-07-29,0.0,2.99,294968,Ubisoft - San Francisco
"['Casual', 'Simulation']",2014-07-29,0.0,2.99,294969,Ubisoft - San Francisco
"['Adventure', 'Indie', 'RPG']",2014-08-02,0.0,9.99,307010,Rake in Grass
"['Casual', 'Simulation']",2014-07-29,0.0,2.99,294970,Ubisoft - San Francisco
"['Indie', 'RPG']",2014-07-29,0.0,19.99,316650,"SmiteWorks USA, LLC"
"['Indie', 'Simulation', 'Sports']",2014-07-29,0.0,4.99,296470,Stegersaurus Software Inc.
"['Education', 'Software Training', 'Utilities', 'Video Production']",2014-07-29,0.0,9.99,315240,"RSUPPORT Co., LTD."
"['Casual', 'Simulation']",2014-07-29,0.0,7.99,294971,Ubisoft - San Francisco
['Action'],2014-07-29,0.0,,316040,"RSUPPORT Co., LTD."
"['Simulation', 'Strategy']",2014-07-30,0.0,19.99,291930,Actalogic
['Simulation'],2014-07-30,0.0,14.99,315560,777 Studios
"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie', 'Massively Multiplayer', 'Racing', 'RPG', 'Simulation', 'Sports', 'Strategy']",2014-07-30,0.0,,313320,Pixelatto
"['Adventure', 'Casual']",2014-07-30,0.0,8.99,313360,Screwy Lightbulb
"['Animation &amp; Modeling', 'Education', 'Utilities', 'Web Publishing']",2014-07-30,0.0,69.99,267653,Clickteam
"['Adventure', 'Casual']",2014-07-30,0.0,4.99,316640,"Screwy Lightbulb,Abstraction"
"['Action', 'Indie', 'RPG']",2014-07-30,0.0,9.99,314680,Brace Yourself Games
"['Racing', 'Sports']",2014-07-30,0.0,6.99,287340,Codemasters Digital
"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Education', 'Software Training', 'Utilities']",2014-07-30,0.0,9.99,315490,Leadwerks Software
"['Action', 'Adventure', 'Indie']",2014-07-30,0.0,,316900,Sinclair Strange
"['Action', 'Adventure', 'Indie']",2014-07-31,0.0,7.99,315610,Mouldy Toof Studios
"['Action', 'Adventure', 'Indie']",2014-07-31,0.0,19.99,288880,UIG International GmbH
"['Adventure', 'Indie', 'RPG', 'Simulation']",2015-04-23,0.0,9.99,264140,Vitali Kirpu
"['Indie', 'RPG']",2014-07-31,0.0,19.99,316651,"SmiteWorks USA, LLC"
"['Casual', 'Simulation', 'Sports']",2014-07-31,0.0,,300860,VooFoo Studios
['Action'],2014-07-31,0.0,1.99,295439,Infinity Ward
"['Action', 'Indie']",2014-07-31,0.0,5.99,298600,QUICKTEQUILA
['Action'],2014-07-31,0.0,1.99,301111,Infinity Ward
['Action'],2014-07-31,0.0,1.99,295440,Infinity Ward
['Action'],2014-07-31,0.0,1.99,301113,Infinity Ward
['Action'],2014-07-31,0.0,1.99,301112,Infinity Ward
['Action'],2014-07-31,0.0,3.99,301116,Infinity Ward
['Action'],2014-07-31,0.0,1.99,301114,Infinity Ward
['Action'],2014-07-31,0.0,1.99,309870,Infinity Ward
['Action'],2014-07-31,0.0,3.99,301115,Infinity Ward
['Action'],2014-07-31,0.0,1.99,309871,Infinity Ward
['Strategy'],2014-07-23,0.0,3.99,297514,Relic Entertainment
"['Adventure', 'Indie', 'RPG']",2014-07-23,0.0,6.99,301720,Pyrodactyl
"['Adventure', 'Indie', 'RPG']",2014-07-23,0.0,14.99,292400,Pyrodactyl
"['Adventure', 'Indie', 'RPG']",2014-07-23,0.0,6.99,301710,Pyrodactyl
['Audio Production'],2007-04-13,0.0,124.99,279280,Ohm Force
"['Casual', 'Indie']",2014-07-23,0.0,4.99,290380,Apparition Games
['Simulation'],2014-07-24,0.0,29.99,315010,XYZ Visuals
"['Action', 'Indie', 'RPG']",2014-07-24,0.0,4.99,311870,Retro Army Limited
"['Action', 'Indie', 'RPG']",2014-07-24,0.0,,314390,Retro Army Limited
['Strategy'],2014-07-24,0.0,,313560,Eugen Systems
"['RPG', 'Simulation', 'Strategy']",2014-07-24,0.0,3.99,306391,Haemimont Games
"['Adventure', 'RPG', 'Strategy']",2014-07-24,0.0,14.99,281607,Idea Factory
"['RPG', 'Strategy']",2006-04-13,0.0,4.99,311060,Targem Games
"['Adventure', 'Indie']",2014-07-24,0.0,9.99,274290,Deconstructeam
"['Indie', 'RPG']",2014-07-24,0.0,11.99,314120,Rampant Games
"['Indie', 'RPG', 'Strategy']",2014-07-24,0.0,1.99,267773,Nomad Games
['Simulation'],2014-07-24,0.0,19.99,258666,Dovetail Games
"['Action', 'Casual', 'Indie', 'RPG']",2012-11-01,0.0,,315510,Entheogen Studios LLC
['Strategy'],2014-07-24,0.0,14.99,313281,Graviteam
"['Casual', 'Indie', 'Strategy']",2014-07-24,0.0,1.99,299720,Dan Walters
"['Action', 'Indie', 'RPG']",2014-07-25,0.0,12.99,233980,@unepic_fran
"['Adventure', 'Casual']",2014-01-03,0.0,6.99,314510,Shaman Games Studio
['Strategy'],2014-07-25,0.0,12.99,315990,Eversim
"['Adventure', 'Free to Play', 'Indie']",2014-07-25,0.0,0.0,298260,Creability
"['Action', 'Adventure', 'Indie', 'Early Access']",2014-07-25,0.0,14.99,312210,Touz
"['Action', 'Indie']",2014-07-25,0.0,0.99,274900,JForce Games
"['Adventure', 'Casual', 'Simulation']",2013-10-17,0.0,18.99,307190,Winter Wolves
